symbol,sina_symbol,code,exchange,name,board
600640.SH,sh600640,600640,SH,国脉文化,沪市主板
600641.SH,sh600641,600641,SH,先导基电,沪市主板
600642.SH,sh600642,600642,SH,申能股份,沪市主板
600643.SH,sh600643,600643,SH,爱建集团,沪市主板
600644.SH,sh600644,600644,SH,XD乐山电,沪市主板
600645.SH,sh600645,600645,SH,中源协和,沪市主板
600648.SH,sh600648,600648,SH,外高桥,沪市主板
600649.SH,sh600649,600649,SH,城投控股,沪市主板
600650.SH,sh600650,600650,SH,锦江在线,沪市主板
600651.SH,sh600651,600651,SH,飞乐音响,沪市主板
600653.SH,sh600653,600653,SH,申华控股,沪市主板
600654.SH,sh600654,600654,SH,中安科,沪市主板
600655.SH,sh600655,600655,SH,豫园股份,沪市主板
600657.SH,sh600657,600657,SH,信达地产,沪市主板
600658.SH,sh600658,600658,SH,电子城,沪市主板
600660.SH,sh600660,600660,SH,福耀玻璃,沪市主板
600661.SH,sh600661,600661,SH,昂立教育,沪市主板
600662.SH,sh600662,600662,SH,外服控股,沪市主板
600663.SH,sh600663,600663,SH,陆家嘴,沪市主板
600664.SH,sh600664,600664,SH,哈药股份,沪市主板
600665.SH,sh600665,600665,SH,天地源,沪市主板
600666.SH,sh600666,600666,SH,奥瑞德,沪市主板
600667.SH,sh600667,600667,SH,太极实业,沪市主板
600668.SH,sh600668,600668,SH,尖峰集团,沪市主板
600671.SH,sh600671,600671,SH,天目药业,沪市主板
600673.SH,sh600673,600673,SH,东阳光,沪市主板
600674.SH,sh600674,600674,SH,川投能源,沪市主板
600675.SH,sh600675,600675,SH,中华企业,沪市主板
600676.SH,sh600676,600676,SH,交运股份,沪市主板
600678.SH,sh600678,600678,SH,ST金顶,沪市主板
600679.SH,sh600679,600679,SH,上海凤凰,沪市主板
600681.SH,sh600681,600681,SH,百川能源,沪市主板
600682.SH,sh600682,600682,SH,南京新百,沪市主板
600683.SH,sh600683,600683,SH,京投发展,沪市主板
600684.SH,sh600684,600684,SH,珠江股份,沪市主板
600685.SH,sh600685,600685,SH,中船防务,沪市主板
600686.SH,sh600686,600686,SH,金龙汽车,沪市主板
600688.SH,sh600688,600688,SH,上海石化,沪市主板
600689.SH,sh600689,600689,SH,上海三毛,沪市主板
600690.SH,sh600690,600690,SH,海尔智家,沪市主板
600691.SH,sh600691,600691,SH,潞化科技,沪市主板
600692.SH,sh600692,600692,SH,亚通股份,沪市主板
600693.SH,sh600693,600693,SH,东百集团,沪市主板
600694.SH,sh600694,600694,SH,大商股份,沪市主板
600696.SH,sh600696,600696,SH,退市岩石,沪市主板
600697.SH,sh600697,600697,SH,欧亚集团,沪市主板
600698.SH,sh600698,600698,SH,湖南天雁,沪市主板
600699.SH,sh600699,600699,SH,均胜电子,沪市主板
600702.SH,sh600702,600702,SH,舍得酒业,沪市主板
600703.SH,sh600703,600703,SH,三安光电,沪市主板
600704.SH,sh600704,600704,SH,物产中大,沪市主板
600706.SH,sh600706,600706,SH,曲江文旅,沪市主板
600707.SH,sh600707,600707,SH,彩虹股份,沪市主板
600708.SH,sh600708,600708,SH,光明地产,沪市主板
600710.SH,sh600710,600710,SH,苏美达,沪市主板
600711.SH,sh600711,600711,SH,盛屯矿业,沪市主板
600712.SH,sh600712,600712,SH,南宁百货,沪市主板
600713.SH,sh600713,600713,SH,南京医药,沪市主板
600714.SH,sh600714,600714,SH,金瑞矿业,沪市主板
600715.SH,sh600715,600715,SH,文投控股,沪市主板
600716.SH,sh600716,600716,SH,凤凰股份,沪市主板
600717.SH,sh600717,600717,SH,天津港,沪市主板
600718.SH,sh600718,600718,SH,东软集团,沪市主板
600719.SH,sh600719,600719,SH,大连热电,沪市主板
600720.SH,sh600720,600720,SH,中交设计,沪市主板
600721.SH,sh600721,600721,SH,百花医药,沪市主板
600722.SH,sh600722,600722,SH,金牛化工,沪市主板
600724.SH,sh600724,600724,SH,宁波富达,沪市主板
600725.SH,sh600725,600725,SH,云维股份,沪市主板
600726.SH,sh600726,600726,SH,华电能源,沪市主板
600727.SH,sh600727,600727,SH,鲁北化工,沪市主板
600728.SH,sh600728,600728,SH,佳都科技,沪市主板
600729.SH,sh600729,600729,SH,重百集团,沪市主板
600730.SH,sh600730,600730,SH,*ST高科,沪市主板
600731.SH,sh600731,600731,SH,湖南海利,沪市主板
600732.SH,sh600732,600732,SH,爱旭股份,沪市主板
600733.SH,sh600733,600733,SH,北汽蓝谷,沪市主板
600734.SH,sh600734,600734,SH,*ST实达,沪市主板
600735.SH,sh600735,600735,SH,ST新华锦,沪市主板
600736.SH,sh600736,600736,SH,苏州高新,沪市主板
600737.SH,sh600737,600737,SH,中粮糖业,沪市主板
600738.SH,sh600738,600738,SH,丽尚国潮,沪市主板
600739.SH,sh600739,600739,SH,辽宁成大,沪市主板
600740.SH,sh600740,600740,SH,山西焦化,沪市主板
600741.SH,sh600741,600741,SH,华域汽车,沪市主板
600742.SH,sh600742,600742,SH,富维股份,沪市主板
600743.SH,sh600743,600743,SH,华远控股,沪市主板
600744.SH,sh600744,600744,SH,华银电力,沪市主板
600745.SH,sh600745,600745,SH,*ST闻泰,沪市主板
600746.SH,sh600746,600746,SH,江苏索普,沪市主板
600748.SH,sh600748,600748,SH,上实发展,沪市主板
600749.SH,sh600749,600749,SH,西藏旅游,沪市主板
600750.SH,sh600750,600750,SH,华润江中,沪市主板
600751.SH,sh600751,600751,SH,海航科技,沪市主板
600753.SH,sh600753,600753,SH,ST海钦,沪市主板
600754.SH,sh600754,600754,SH,锦江酒店,沪市主板
600755.SH,sh600755,600755,SH,厦门国贸,沪市主板
600756.SH,sh600756,600756,SH,浪潮软件,沪市主板
600757.SH,sh600757,600757,SH,长江传媒,沪市主板
600758.SH,sh600758,600758,SH,辽宁能源,沪市主板
600759.SH,sh600759,600759,SH,ST洲际,沪市主板
600760.SH,sh600760,600760,SH,中航沈飞,沪市主板
600761.SH,sh600761,600761,SH,安徽合力,沪市主板
600763.SH,sh600763,600763,SH,通策医疗,沪市主板
600764.SH,sh600764,600764,SH,中国海防,沪市主板
600765.SH,sh600765,600765,SH,中航重机,沪市主板
600768.SH,sh600768,600768,SH,宁波富邦,沪市主板
600769.SH,sh600769,600769,SH,祥龙电业,沪市主板
600770.SH,sh600770,600770,SH,综艺股份,沪市主板
600771.SH,sh600771,600771,SH,广誉远,沪市主板
600773.SH,sh600773,600773,SH,西藏城投,沪市主板
600774.SH,sh600774,600774,SH,汉商集团,沪市主板
600775.SH,sh600775,600775,SH,南京熊猫,沪市主板
600776.SH,sh600776,600776,SH,东方通信,沪市主板
600777.SH,sh600777,600777,SH,新潮能源,沪市主板
600778.SH,sh600778,600778,SH,友好集团,沪市主板
600779.SH,sh600779,600779,SH,水井坊,沪市主板
600780.SH,sh600780,600780,SH,通宝能源,沪市主板
600782.SH,sh600782,600782,SH,新钢股份,沪市主板
600783.SH,sh600783,600783,SH,XD鲁信创,沪市主板
600784.SH,sh600784,600784,SH,鲁银投资,沪市主板
600785.SH,sh600785,600785,SH,新华百货,沪市主板
600787.SH,sh600787,600787,SH,中储股份,沪市主板
600789.SH,sh600789,600789,SH,鲁抗医药,沪市主板
600790.SH,sh600790,600790,SH,轻纺城,沪市主板
600791.SH,sh600791,600791,SH,京能置业,沪市主板
600792.SH,sh600792,600792,SH,云煤能源,沪市主板
600793.SH,sh600793,600793,SH,宜宾纸业,沪市主板
600794.SH,sh600794,600794,SH,保税科技,沪市主板
600795.SH,sh600795,600795,SH,国电电力,沪市主板
600796.SH,sh600796,600796,SH,钱江生化,沪市主板
600797.SH,sh600797,600797,SH,浙大网新,沪市主板
600798.SH,sh600798,600798,SH,宁波海运,沪市主板
600800.SH,sh600800,600800,SH,渤海化学,沪市主板
600801.SH,sh600801,600801,SH,华新建材,沪市主板
600802.SH,sh600802,600802,SH,福建水泥,沪市主板
600803.SH,sh600803,600803,SH,新奥股份,沪市主板
600805.SH,sh600805,600805,SH,悦达投资,沪市主板
600807.SH,sh600807,600807,SH,济高发展,沪市主板
600808.SH,sh600808,600808,SH,马钢股份,沪市主板
600809.SH,sh600809,600809,SH,山西汾酒,沪市主板
600810.SH,sh600810,600810,SH,神马股份,沪市主板
600812.SH,sh600812,600812,SH,华北制药,沪市主板
600814.SH,sh600814,600814,SH,杭州解百,沪市主板
600815.SH,sh600815,600815,SH,厦工股份,沪市主板
600816.SH,sh600816,600816,SH,建元信托,沪市主板
600817.SH,sh600817,600817,SH,宇通重工,沪市主板
600818.SH,sh600818,600818,SH,ST中路,沪市主板
600819.SH,sh600819,600819,SH,耀皮玻璃,沪市主板
600820.SH,sh600820,600820,SH,隧道股份,沪市主板
600821.SH,sh600821,600821,SH,金开新能,沪市主板
600822.SH,sh600822,600822,SH,上海物贸,沪市主板
600824.SH,sh600824,600824,SH,益民集团,沪市主板
600825.SH,sh600825,600825,SH,新华传媒,沪市主板
600826.SH,sh600826,600826,SH,兰生股份,沪市主板
600827.SH,sh600827,600827,SH,百联股份,沪市主板
600828.SH,sh600828,600828,SH,茂业商业,沪市主板
600829.SH,sh600829,600829,SH,人民同泰,沪市主板
600830.SH,sh600830,600830,SH,香溢融通,沪市主板
600831.SH,sh600831,600831,SH,广电网络,沪市主板
600833.SH,sh600833,600833,SH,XD第一医,沪市主板
600834.SH,sh600834,600834,SH,申通地铁,沪市主板
600835.SH,sh600835,600835,SH,上海机电,沪市主板
600838.SH,sh600838,600838,SH,上海九百,沪市主板
600839.SH,sh600839,600839,SH,四川长虹,沪市主板
600841.SH,sh600841,600841,SH,动力新科,沪市主板
600843.SH,sh600843,600843,SH,上工申贝,沪市主板
600844.SH,sh600844,600844,SH,金煤科技,沪市主板
600845.SH,sh600845,600845,SH,宝信软件,沪市主板
600846.SH,sh600846,600846,SH,同济科技,沪市主板
600847.SH,sh600847,600847,SH,万里股份,沪市主板
600848.SH,sh600848,600848,SH,上海临港,沪市主板
600850.SH,sh600850,600850,SH,DR电科数,沪市主板
600851.SH,sh600851,600851,SH,海欣股份,沪市主板
600853.SH,sh600853,600853,SH,龙建股份,沪市主板
600854.SH,sh600854,600854,SH,春兰股份,沪市主板
600855.SH,sh600855,600855,SH,航天长峰,沪市主板
600857.SH,sh600857,600857,SH,宁波中百,沪市主板
600858.SH,sh600858,600858,SH,银座股份,沪市主板
600859.SH,sh600859,600859,SH,王府井,沪市主板
600860.SH,sh600860,600860,SH,京城股份,沪市主板
600861.SH,sh600861,600861,SH,北京人力,沪市主板
600862.SH,sh600862,600862,SH,中航高科,沪市主板
600863.SH,sh600863,600863,SH,华能蒙电,沪市主板
600864.SH,sh600864,600864,SH,哈投股份,沪市主板
600865.SH,sh600865,600865,SH,百大集团,沪市主板
600866.SH,sh600866,600866,SH,星湖科技,沪市主板
600867.SH,sh600867,600867,SH,通化东宝,沪市主板
600868.SH,sh600868,600868,SH,梅雁吉祥,沪市主板
600869.SH,sh600869,600869,SH,远东股份,沪市主板
600871.SH,sh600871,600871,SH,石化油服,沪市主板
600872.SH,sh600872,600872,SH,中炬高新,沪市主板
600873.SH,sh600873,600873,SH,梅花生物,沪市主板
600874.SH,sh600874,600874,SH,创业环保,沪市主板
600875.SH,sh600875,600875,SH,东方电气,沪市主板
600876.SH,sh600876,600876,SH,凯盛新能,沪市主板
600877.SH,sh600877,600877,SH,电科芯片,沪市主板
600879.SH,sh600879,600879,SH,航天电子,沪市主板
600880.SH,sh600880,600880,SH,博瑞传播,沪市主板
600881.SH,sh600881,600881,SH,亚泰集团,沪市主板
600882.SH,sh600882,600882,SH,妙可蓝多,沪市主板
600883.SH,sh600883,600883,SH,XD博闻科,沪市主板
600884.SH,sh600884,600884,SH,杉杉股份,沪市主板
600885.SH,sh600885,600885,SH,宏发股份,沪市主板
600886.SH,sh600886,600886,SH,国投电力,沪市主板
600887.SH,sh600887,600887,SH,伊利股份,沪市主板
600888.SH,sh600888,600888,SH,新疆众和,沪市主板
600889.SH,sh600889,600889,SH,*ST京化,沪市主板
600892.SH,sh600892,600892,SH,*ST大晟,沪市主板
600893.SH,sh600893,600893,SH,航发动力,沪市主板
600894.SH,sh600894,600894,SH,XD广日股,沪市主板
600895.SH,sh600895,600895,SH,张江高科,沪市主板
600897.SH,sh600897,600897,SH,厦门空港,沪市主板
600900.SH,sh600900,600900,SH,长江电力,沪市主板
600901.SH,sh600901,600901,SH,江苏金租,沪市主板
600903.SH,sh600903,600903,SH,贵州燃气,沪市主板
600905.SH,sh600905,600905,SH,三峡能源,沪市主板
600906.SH,sh600906,600906,SH,财达证券,沪市主板
600908.SH,sh600908,600908,SH,无锡银行,沪市主板
600909.SH,sh600909,600909,SH,华安证券,沪市主板
600916.SH,sh600916,600916,SH,中国黄金,沪市主板
600917.SH,sh600917,600917,SH,XD重庆燃,沪市主板
600918.SH,sh600918,600918,SH,中泰证券,沪市主板
600919.SH,sh600919,600919,SH,江苏银行,沪市主板
600925.SH,sh600925,600925,SH,苏能股份,沪市主板
600926.SH,sh600926,600926,SH,杭州银行,沪市主板
600927.SH,sh600927,600927,SH,永安期货,沪市主板
600928.SH,sh600928,600928,SH,西安银行,沪市主板
600929.SH,sh600929,600929,SH,雪天盐业,沪市主板
600930.SH,sh600930,600930,SH,华电新能,沪市主板
600933.SH,sh600933,600933,SH,爱柯迪,沪市主板
600935.SH,sh600935,600935,SH,华塑股份,沪市主板
600936.SH,sh600936,600936,SH,北投科技,沪市主板
600938.SH,sh600938,600938,SH,中国海油,沪市主板
600939.SH,sh600939,600939,SH,重庆建工,沪市主板
600941.SH,sh600941,600941,SH,中国移动,沪市主板
600955.SH,sh600955,600955,SH,维远股份,沪市主板
600956.SH,sh600956,600956,SH,新天绿能,沪市主板
600958.SH,sh600958,600958,SH,东方证券,沪市主板
600959.SH,sh600959,600959,SH,江苏有线,沪市主板
600960.SH,sh600960,600960,SH,渤海汽车,沪市主板
600961.SH,sh600961,600961,SH,株冶集团,沪市主板
600962.SH,sh600962,600962,SH,国投中鲁,沪市主板
600963.SH,sh600963,600963,SH,岳阳林纸,沪市主板
600965.SH,sh600965,600965,SH,*ST福成,沪市主板
600966.SH,sh600966,600966,SH,博汇纸业,沪市主板
600967.SH,sh600967,600967,SH,内蒙一机,沪市主板
600968.SH,sh600968,600968,SH,海油发展,沪市主板
600969.SH,sh600969,600969,SH,郴电国际,沪市主板
600970.SH,sh600970,600970,SH,中材国际,沪市主板
600971.SH,sh600971,600971,SH,恒源煤电,沪市主板
600973.SH,sh600973,600973,SH,宝胜股份,沪市主板
600975.SH,sh600975,600975,SH,新五丰,沪市主板
600976.SH,sh600976,600976,SH,健民集团,沪市主板
600977.SH,sh600977,600977,SH,中国电影,沪市主板
600979.SH,sh600979,600979,SH,广安爱众,沪市主板
600980.SH,sh600980,600980,SH,北矿科技,沪市主板
600981.SH,sh600981,600981,SH,苏豪汇鸿,沪市主板
600982.SH,sh600982,600982,SH,宁波能源,沪市主板
600983.SH,sh600983,600983,SH,惠而浦,沪市主板
600984.SH,sh600984,600984,SH,建设机械,沪市主板
600985.SH,sh600985,600985,SH,淮北矿业,沪市主板
600986.SH,sh600986,600986,SH,浙文互联,沪市主板
600987.SH,sh600987,600987,SH,航民股份,沪市主板
600988.SH,sh600988,600988,SH,赤峰黄金,沪市主板
600989.SH,sh600989,600989,SH,宝丰能源,沪市主板
600990.SH,sh600990,600990,SH,四创电子,沪市主板
600992.SH,sh600992,600992,SH,贵绳股份,沪市主板
600993.SH,sh600993,600993,SH,马应龙,沪市主板
600995.SH,sh600995,600995,SH,南网储能,沪市主板
600996.SH,sh600996,600996,SH,贵广网络,沪市主板
600997.SH,sh600997,600997,SH,开滦股份,沪市主板
600998.SH,sh600998,600998,SH,九州通,沪市主板
600999.SH,sh600999,600999,SH,招商证券,沪市主板
601000.SH,sh601000,601000,SH,唐山港,沪市主板
601001.SH,sh601001,601001,SH,晋控煤业,沪市主板
601002.SH,sh601002,601002,SH,晋亿实业,沪市主板
601003.SH,sh601003,601003,SH,柳钢股份,沪市主板
601005.SH,sh601005,601005,SH,重庆钢铁,沪市主板
601006.SH,sh601006,601006,SH,大秦铁路,沪市主板
601007.SH,sh601007,601007,SH,金陵饭店,沪市主板
601008.SH,sh601008,601008,SH,连云港,沪市主板
601009.SH,sh601009,601009,SH,南京银行,沪市主板
601010.SH,sh601010,601010,SH,ST文峰,沪市主板
601011.SH,sh601011,601011,SH,宝泰隆,沪市主板
601012.SH,sh601012,601012,SH,隆基绿能,沪市主板
601015.SH,sh601015,601015,SH,陕西黑猫,沪市主板
601016.SH,sh601016,601016,SH,节能风电,沪市主板
601018.SH,sh601018,601018,SH,宁波港,沪市主板
601019.SH,sh601019,601019,SH,XD山东出,沪市主板
601020.SH,sh601020,601020,SH,华钰矿业,沪市主板
601021.SH,sh601021,601021,SH,春秋航空,沪市主板
601022.SH,sh601022,601022,SH,宁波远洋,沪市主板
601026.SH,sh601026,601026,SH,道生天合,沪市主板
601033.SH,sh601033,601033,SH,永兴股份,沪市主板
601038.SH,sh601038,601038,SH,一拖股份,沪市主板
601058.SH,sh601058,601058,SH,赛轮轮胎,沪市主板
601059.SH,sh601059,601059,SH,信达证券,沪市主板
601061.SH,sh601061,601061,SH,中信金属,沪市主板
601065.SH,sh601065,601065,SH,江盐集团,沪市主板
601066.SH,sh601066,601066,SH,中信建投,沪市主板
601068.SH,sh601068,601068,SH,中铝国际,沪市主板
601069.SH,sh601069,601069,SH,西部黄金,沪市主板
601077.SH,sh601077,601077,SH,渝农商行,沪市主板
601083.SH,sh601083,601083,SH,锦江航运,沪市主板
601086.SH,sh601086,601086,SH,国芳集团,沪市主板
601088.SH,sh601088,601088,SH,中国神华,沪市主板
601089.SH,sh601089,601089,SH,福元医药,沪市主板
601096.SH,sh601096,601096,SH,宏盛华源,沪市主板
601098.SH,sh601098,601098,SH,中南传媒,沪市主板
601099.SH,sh601099,601099,SH,太平洋,沪市主板
601100.SH,sh601100,601100,SH,恒立液压,沪市主板
601101.SH,sh601101,601101,SH,昊华能源,沪市主板
601106.SH,sh601106,601106,SH,中国一重,沪市主板
601107.SH,sh601107,601107,SH,四川成渝,沪市主板
601108.SH,sh601108,601108,SH,财通证券,沪市主板
601111.SH,sh601111,601111,SH,中国国航,沪市主板
601112.SH,sh601112,601112,SH,振石股份,沪市主板
601113.SH,sh601113,601113,SH,华鼎股份,沪市主板
601116.SH,sh601116,601116,SH,三江购物,沪市主板
601117.SH,sh601117,601117,SH,中国化学,沪市主板
601118.SH,sh601118,601118,SH,海南橡胶,沪市主板
601121.SH,sh601121,601121,SH,宝地矿业,沪市主板
601126.SH,sh601126,601126,SH,四方股份,沪市主板
601127.SH,sh601127,601127,SH,赛力斯,沪市主板
601128.SH,sh601128,601128,SH,常熟银行,沪市主板
601133.SH,sh601133,601133,SH,柏诚股份,沪市主板
601136.SH,sh601136,601136,SH,首创证券,沪市主板
601137.SH,sh601137,601137,SH,博威合金,沪市主板
601138.SH,sh601138,601138,SH,工业富联,沪市主板
601139.SH,sh601139,601139,SH,深圳燃气,沪市主板
601155.SH,sh601155,601155,SH,新城控股,沪市主板
601156.SH,sh601156,601156,SH,东航物流,沪市主板
601158.SH,sh601158,601158,SH,重庆水务,沪市主板
601162.SH,sh601162,601162,SH,天风证券,沪市主板
601163.SH,sh601163,601163,SH,三角轮胎,沪市主板
601166.SH,sh601166,601166,SH,兴业银行,沪市主板
601168.SH,sh601168,601168,SH,西部矿业,沪市主板
601169.SH,sh601169,601169,SH,北京银行,沪市主板
601177.SH,sh601177,601177,SH,杭齿前进,沪市主板
601179.SH,sh601179,601179,SH,中国西电,沪市主板
601186.SH,sh601186,601186,SH,中国铁建,沪市主板
601187.SH,sh601187,601187,SH,XD厦门银,沪市主板
601188.SH,sh601188,601188,SH,龙江交通,沪市主板
601198.SH,sh601198,601198,SH,东兴证券,沪市主板
601199.SH,sh601199,601199,SH,江南水务,沪市主板
601200.SH,sh601200,601200,SH,上海环境,沪市主板
601208.SH,sh601208,601208,SH,东材科技,沪市主板
